Hash,Refatoração,Descrição
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	DefaultDateTypeAdapter<T> to TypeAdapterFactory in method public createAdapterFactory(dateStyle int  timeStyle int) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,ADD_METHOD_MODIFIER, Add Method Modifier Add Method Modifier	final in method public createAdapterFactory(dateStyle int  timeStyle int) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,ADD_METHOD_MODIFIER, Add Method Modifier Add Method Modifier	final in method public createDefaultsAdapterFactory() : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_CLASS, Move Class Move Class	com.google.gson.common.TestTypes.MyEnum moved to com.google.gson.functional.EnumTest.MyEnum
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,RENAME_METHOD, Rename Method Rename Method	public testEnumSerialization() : void renamed to public testTopLevelEnumSerialization() : void in class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,RENAME_METHOD, Rename Method Rename Method	public testEnumDeserialization() : void renamed to public testTopLevelEnumDeserialization() : void in class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	result : TestEnum to result : MyEnum in method public testTopLevelEnumDeserialization() : void from class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	public to private in class com.google.gson.functional.EnumTest.MyEnum
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_OPERATION, Move Method Move Method	public testTopLevelEnumInASingleElementArrayDeserialization() : void from class com.google.gson.functional.ArrayTest to public testTopLevelEnumInASingleElementArrayDeserialization() : void from class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_OPERATION, Move Method Move Method	public testCollectionOfEnumsSerialization() : void from class com.google.gson.functional.CollectionTest to public testCollectionOfEnumsSerialization() : void from class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_OPERATION, Move Method Move Method	public testCollectionOfEnumsDeserialization() : void from class com.google.gson.functional.CollectionTest to public testCollectionOfEnumsDeserialization() : void from class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_OPERATION, Move Method Move Method	public testClassWithEnumFieldSerialization() : void from class com.google.gson.functional.ObjectTest to public testClassWithEnumFieldSerialization() : void from class com.google.gson.functional.EnumTest
0eb64ad6c367d23184ab90a4d83ef4cad9b51a6f,MOVE_OPERATION, Move Method Move Method	public getExpectedJson() : String from class com.google.gson.functional.ObjectTest.ClassWithEnumFields to public getExpectedJson() : String from class com.google.gson.functional.EnumTest.ClassWithEnumFields
